Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
07:22:25.660,31,,,,,,,,,
07:22:25.721,31,96.0,,,,,,,,
07:22:25.812,31,96.0,0.0,,,,,,,
07:22:25.871,31,96.0,0.0,0.0,,,,,,
07:22:25.961,31,96.0,0.0,0.0,22.0,,,,,
07:22:26.021,31,96.0,0.0,0.0,22.0,0.91,,,,
07:22:26.111,31,96.0,0.0,0.0,22.0,0.91,89.0,,,
07:22:26.171,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,,
07:22:26.261,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,
07:22:26.321,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:26.411,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:26.471,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:26.564,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:26.622,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:26.711,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:26.771,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:26.861,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:26.951,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:27.011,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:27.072,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:27.161,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:27.221,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:27.311,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:27.372,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:27.461,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:27.521,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:27.611,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:27.671,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.1,14.5
07:22:27.761,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.5,14.5
07:22:27.821,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.5,14.5
07:22:27.911,31,96.0,0.0,0.0,22.0,0.91,89.0,22.0,14.5,14.5
07:22:27.972,31,95.0,0.0,0.0,22.0,0.91,89.0,22.0,14.5,14.5
07:22:28.061,31,95.0,207.0,0.0,22.0,0.91,89.0,22.0,14.5,14.5
07:22:28.122,31,95.0,207.0,0.0,22.0,0.91,89.0,22.0,14.5,14.5
07:22:28.211,31,95.0,207.0,0.0,22.0,0.91,89.0,22.0,14.5,14.5
07:22:28.271,31,95.0,207.0,0.0,22.0,14.16,89.0,22.0,14.5,14.5
07:22:28.361,31,95.0,207.0,0.0,22.0,14.16,82.7,22.0,14.5,14.5
07:22:28.421,31,95.0,207.0,0.0,22.0,14.16,82.7,22.0,14.5,14.5
07:22:28.511,31,95.0,207.0,0.0,22.0,14.16,82.7,22.0,14.1,14.5
07:22:28.572,31,95.0,207.0,0.0,22.0,14.16,82.7,22.0,14.1,14.5
07:22:28.661,31,95.0,207.0,0.0,22.0,14.16,82.7,22.0,14.1,14.5
07:22:28.751,31,94.0,207.0,0.0,22.0,14.16,82.7,22.0,14.1,14.5
07:22:28.841,31,94.0,989.0,0.0,22.0,14.16,82.7,22.0,14.1,14.5
07:22:28.930,31,94.0,989.0,0.0,22.0,14.16,82.7,22.0,14.1,14.5
07:22:29.050,31,94.0,989.0,0.0,31.0,14.16,82.7,22.0,14.1,14.5
07:22:29.141,31,94.0,989.0,0.0,31.0,9.69,82.7,22.0,14.1,14.5
07:22:29.231,31,94.0,989.0,0.0,31.0,9.69,83.1,22.0,14.1,14.5
07:22:29.321,31,94.0,989.0,0.0,31.0,9.69,83.1,22.0,14.1,14.5
07:22:29.410,31,94.0,989.0,0.0,31.0,9.69,83.1,22.0,14.5,14.5
07:22:29.501,31,94.0,989.0,0.0,31.0,9.69,83.1,22.0,14.5,14.5
07:22:29.590,31,94.0,989.0,0.0,31.0,9.69,83.1,22.0,14.5,14.5
07:22:29.681,31,96.0,989.0,0.0,31.0,9.69,83.1,22.0,14.5,14.5
07:22:29.771,31,96.0,883.0,0.0,31.0,9.69,83.1,22.0,14.5,14.5
07:22:29.861,31,96.0,883.0,0.0,31.0,9.69,83.1,22.0,14.5,14.5
07:22:29.950,31,96.0,883.0,0.0,35.0,9.69,83.1,22.0,14.5,14.5
07:22:30.040,31,96.0,883.0,0.0,35.0,8.63,83.1,22.0,14.5,14.5
07:22:30.130,31,96.0,883.0,0.0,35.0,8.63,83.1,22.0,14.5,14.5
07:22:30.220,31,96.0,883.0,0.0,35.0,8.63,83.1,22.0,14.5,14.5
07:22:30.311,31,96.0,883.0,0.0,35.0,8.63,83.1,22.0,14.5,14.5
07:22:30.402,31,96.0,883.0,0.0,35.0,8.63,83.1,22.0,14.5,14.5
07:22:30.491,31,96.0,883.0,0.0,35.0,8.63,83.1,22.0,14.5,14.5
07:22:30.586,31,96.0,883.0,0.0,35.0,8.63,83.1,22.0,14.5,14.5
07:22:30.671,31,96.0,933.0,0.0,35.0,8.63,83.1,22.0,14.5,14.5
07:22:30.761,31,96.0,933.0,0.0,35.0,8.63,83.1,22.0,14.5,14.5
07:22:30.851,31,96.0,933.0,0.0,34.0,8.63,83.1,22.0,14.5,14.5
07:22:30.971,31,96.0,933.0,0.0,34.0,9.94,83.1,22.0,14.5,14.5
07:22:31.061,31,96.0,933.0,0.0,34.0,9.94,83.1,22.0,14.5,14.5
07:22:31.181,31,96.0,933.0,0.0,34.0,9.94,83.1,22.0,14.5,14.5
07:22:31.271,31,96.0,933.0,0.0,34.0,9.94,83.1,22.0,14.5,14.5
07:22:31.361,31,96.0,933.0,0.0,34.0,9.94,83.1,22.0,14.5,14.5
07:22:31.452,31,96.0,933.0,0.0,34.0,9.94,83.1,22.0,14.5,14.5
07:22:31.541,31,96.0,933.0,0.0,34.0,9.94,83.1,22.0,14.5,14.5
07:22:31.631,31,96.0,910.0,0.0,34.0,9.94,83.1,22.0,14.5,14.5
07:22:31.722,31,96.0,910.0,1.0,34.0,9.94,83.1,22.0,14.5,14.5
07:22:31.811,31,96.0,910.0,1.0,34.0,9.94,83.1,22.0,14.5,14.5
07:22:31.901,31,96.0,910.0,1.0,34.0,10.02,83.1,22.0,14.5,14.5
07:22:31.991,31,96.0,910.0,1.0,34.0,10.02,83.1,22.0,14.5,14.5
07:22:32.081,31,96.0,910.0,1.0,34.0,10.02,83.1,22.0,14.5,14.5
07:22:32.171,31,96.0,910.0,1.0,34.0,10.02,83.1,22.0,14.5,14.5
07:22:32.261,31,96.0,910.0,1.0,34.0,10.02,83.1,22.0,14.5,14.5
07:22:32.350,31,96.0,910.0,1.0,34.0,10.02,83.1,22.0,14.5,14.5
07:22:32.441,31,96.0,910.0,1.0,34.0,10.02,83.1,22.0,14.5,14.5
07:22:32.531,31,96.0,907.0,1.0,34.0,10.02,83.1,22.0,14.5,14.5
07:22:32.621,31,96.0,907.0,2.0,34.0,10.02,83.1,22.0,14.5,14.5
07:22:32.711,31,96.0,907.0,2.0,33.0,10.02,83.1,22.0,14.5,14.5
07:22:32.801,31,96.0,907.0,2.0,33.0,10.36,83.1,22.0,14.5,14.5
07:22:32.891,31,96.0,907.0,2.0,33.0,10.36,83.1,22.0,14.5,14.5
07:22:32.981,31,96.0,907.0,2.0,33.0,10.36,83.1,22.0,14.5,14.5
07:22:33.071,31,96.0,907.0,2.0,33.0,10.36,83.1,22.0,14.5,14.5
07:22:33.162,31,96.0,907.0,2.0,33.0,10.36,83.1,22.0,14.5,14.5
07:22:33.251,31,96.0,907.0,2.0,33.0,10.36,83.1,22.0,14.5,14.5
07:22:33.341,31,97.0,907.0,2.0,33.0,10.36,83.1,22.0,14.5,14.5
07:22:33.431,31,97.0,911.0,2.0,33.0,10.36,83.1,22.0,14.5,14.5
07:22:33.521,31,97.0,911.0,4.0,33.0,10.36,83.1,22.0,14.5,14.5
07:22:33.611,31,97.0,911.0,4.0,33.0,10.36,83.1,22.0,14.5,14.5
07:22:33.701,31,97.0,911.0,4.0,33.0,11.11,83.1,22.0,14.5,14.5
07:22:33.791,31,97.0,911.0,4.0,33.0,11.11,83.1,22.0,14.5,14.5
07:22:33.881,31,97.0,911.0,4.0,33.0,11.11,83.1,22.0,14.5,14.5
07:22:33.971,31,97.0,911.0,4.0,33.0,11.11,83.1,22.0,14.1,14.5
07:22:34.061,31,97.0,911.0,4.0,33.0,11.11,83.1,22.0,14.1,14.1
07:22:34.152,31,97.0,911.0,4.0,33.0,11.11,83.1,22.0,14.1,14.1
