Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
08:57:05.521,90,,,,,,,,,
08:57:05.611,90,102.0,,,,,,,,
08:57:05.703,90,102.0,768.0,,,,,,,
08:57:05.793,90,102.0,768.0,0.0,,,,,,
08:57:05.883,90,102.0,768.0,0.0,46.0,,,,,
08:57:05.971,90,102.0,768.0,0.0,46.0,7.22,,,,
08:57:06.062,90,102.0,768.0,0.0,46.0,7.22,83.5,,,
08:57:06.151,90,102.0,768.0,0.0,46.0,7.22,83.5,21.0,,
08:57:06.241,90,102.0,768.0,0.0,46.0,7.22,83.5,21.0,14.1,
08:57:06.331,90,102.0,768.0,0.0,46.0,7.22,83.5,21.0,14.1,14.5
08:57:06.421,90,102.0,768.0,0.0,46.0,7.22,83.5,21.0,14.1,14.5
08:57:06.512,90,102.0,768.0,0.0,46.0,7.22,83.5,21.0,14.1,14.5
08:57:06.601,90,102.0,771.0,0.0,46.0,7.22,83.5,21.0,14.1,14.5
08:57:06.692,90,102.0,771.0,0.0,46.0,7.22,83.5,21.0,14.1,14.5
08:57:06.781,90,102.0,771.0,0.0,47.0,7.22,83.5,21.0,14.1,14.5
08:57:06.871,90,102.0,771.0,0.0,47.0,7.02,83.5,21.0,14.1,14.5
08:57:06.962,90,102.0,771.0,0.0,47.0,7.02,83.5,21.0,14.1,14.5
08:57:07.051,90,102.0,771.0,0.0,47.0,7.02,83.5,21.0,14.1,14.5
08:57:07.141,90,102.0,771.0,0.0,47.0,7.02,83.5,21.0,14.1,14.5
08:57:07.231,90,102.0,771.0,0.0,47.0,7.02,83.5,21.0,14.1,14.5
08:57:07.321,90,102.0,771.0,0.0,47.0,7.02,83.5,21.0,14.1,14.5
08:57:07.412,90,102.0,771.0,0.0,47.0,7.02,83.5,21.0,14.1,14.5
08:57:07.502,90,102.0,767.0,0.0,47.0,7.02,83.5,21.0,14.1,14.5
08:57:07.592,90,102.0,767.0,0.0,47.0,7.02,83.5,21.0,14.1,14.5
08:57:07.682,90,102.0,767.0,0.0,47.0,7.02,83.5,21.0,14.1,14.5
08:57:07.771,90,102.0,767.0,0.0,47.0,9.02,83.5,21.0,14.1,14.5
08:57:07.861,90,102.0,767.0,0.0,47.0,9.02,83.5,21.0,14.1,14.5
08:57:07.951,90,102.0,767.0,0.0,47.0,9.02,83.5,21.0,14.1,14.5
08:57:08.048,90,102.0,767.0,0.0,47.0,9.02,83.5,21.0,22.0,14.5
08:57:08.131,90,102.0,767.0,0.0,47.0,9.02,83.5,21.0,22.0,22.0
08:57:08.222,90,102.0,767.0,0.0,47.0,9.02,83.5,21.0,22.0,22.0
08:57:08.311,90,105.0,767.0,0.0,47.0,9.02,83.5,21.0,22.0,22.0
08:57:08.402,90,105.0,984.0,0.0,47.0,9.02,83.5,21.0,22.0,22.0
08:57:08.492,90,105.0,984.0,3.0,47.0,9.02,83.5,21.0,22.0,22.0
08:57:08.582,90,105.0,984.0,3.0,52.0,9.02,83.5,21.0,22.0,22.0
08:57:08.671,90,105.0,984.0,3.0,52.0,13.08,83.5,21.0,22.0,22.0
08:57:08.761,90,105.0,984.0,3.0,52.0,13.08,83.5,21.0,22.0,22.0
08:57:08.882,90,105.0,984.0,3.0,52.0,13.08,83.5,21.0,22.0,22.0
08:57:08.974,90,105.0,984.0,3.0,52.0,13.08,83.5,21.0,22.0,22.0
08:57:09.061,90,105.0,984.0,3.0,52.0,13.08,83.5,21.0,22.0,21.6
08:57:09.152,90,105.0,984.0,3.0,52.0,13.08,83.5,21.0,22.0,21.6
08:57:09.242,90,109.0,984.0,3.0,52.0,13.08,83.5,21.0,22.0,21.6
08:57:09.332,90,109.0,1103.0,3.0,52.0,13.08,83.5,21.0,22.0,21.6
08:57:09.421,90,109.0,1103.0,10.0,52.0,13.08,83.5,21.0,22.0,21.6
08:57:09.512,90,109.0,1103.0,10.0,53.0,13.08,83.5,21.0,22.0,21.6
08:57:09.602,90,109.0,1103.0,10.0,53.0,13.38,83.5,21.0,22.0,21.6
08:57:09.692,90,109.0,1103.0,10.0,53.0,13.38,83.5,21.0,22.0,21.6
