Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
07:29:57.420,33,,,,,,,,,
07:29:57.510,33,98.0,,,,,,,,
07:29:57.600,33,98.0,835.0,,,,,,,
07:29:57.689,33,98.0,835.0,0.0,,,,,,
07:29:57.810,33,98.0,835.0,0.0,26.0,,,,,
07:29:57.899,33,98.0,835.0,0.0,26.0,8.72,,,,
07:29:58.019,33,98.0,835.0,0.0,26.0,8.72,83.5,,,
07:29:58.109,33,98.0,835.0,0.0,26.0,8.72,83.5,22.0,,
07:29:58.199,33,98.0,835.0,0.0,26.0,8.72,83.5,22.0,14.1,
07:29:58.289,33,98.0,835.0,0.0,26.0,8.72,83.5,22.0,14.1,14.5
07:29:58.380,33,98.0,835.0,0.0,26.0,8.72,83.5,22.0,14.1,14.5
07:29:58.470,33,98.0,835.0,0.0,26.0,8.72,83.5,22.0,14.1,14.5
07:29:58.560,33,98.0,838.0,0.0,26.0,8.72,83.5,22.0,14.1,14.5
07:29:58.650,33,98.0,838.0,0.0,26.0,8.72,83.5,22.0,14.1,14.5
07:29:58.740,33,98.0,838.0,0.0,26.0,8.72,83.5,22.0,14.1,14.5
07:29:58.831,33,98.0,838.0,0.0,26.0,8.66,83.5,22.0,14.1,14.5
07:29:58.920,33,98.0,838.0,0.0,26.0,8.66,83.5,22.0,14.1,14.5
07:29:59.010,33,98.0,838.0,0.0,26.0,8.66,83.5,22.0,14.1,14.5
07:29:59.102,33,98.0,838.0,0.0,26.0,8.66,83.5,22.0,14.1,14.5
07:29:59.190,33,98.0,838.0,0.0,26.0,8.66,83.5,22.0,14.1,14.1
07:29:59.280,33,98.0,838.0,0.0,26.0,8.66,83.5,22.0,14.1,14.1
07:29:59.370,33,98.0,838.0,0.0,26.0,8.66,83.5,22.0,14.1,14.1
07:29:59.460,33,98.0,837.0,0.0,26.0,8.66,83.5,22.0,14.1,14.1
07:29:59.550,33,98.0,837.0,0.0,26.0,8.66,83.5,22.0,14.1,14.1
07:29:59.641,33,98.0,837.0,0.0,26.0,8.66,83.5,22.0,14.1,14.1
07:29:59.730,33,98.0,837.0,0.0,26.0,8.94,83.5,22.0,14.1,14.1
07:29:59.820,33,98.0,837.0,0.0,26.0,8.94,83.5,22.0,14.1,14.1
07:29:59.910,33,98.0,837.0,0.0,26.0,8.94,83.5,22.0,14.1,14.1
07:30:00.000,33,98.0,837.0,0.0,26.0,8.94,83.5,22.0,14.9,14.1
07:30:00.092,33,98.0,837.0,0.0,26.0,8.94,83.5,22.0,14.9,14.5
07:30:00.180,33,98.0,837.0,0.0,26.0,8.94,83.5,22.0,14.9,14.5
07:30:00.270,33,98.0,837.0,0.0,26.0,8.94,83.5,22.0,14.9,14.5
07:30:00.360,33,98.0,957.0,0.0,26.0,8.94,83.5,22.0,14.9,14.5
07:30:00.450,33,98.0,957.0,0.0,26.0,8.94,83.5,22.0,14.9,14.5
07:30:00.540,33,98.0,957.0,0.0,26.0,8.94,83.5,22.0,14.9,14.5
07:30:00.630,33,98.0,957.0,0.0,26.0,10.02,83.5,22.0,14.9,14.5
07:30:00.721,33,98.0,957.0,0.0,26.0,10.02,83.5,22.0,14.9,14.5
07:30:00.810,33,98.0,957.0,0.0,26.0,10.02,83.5,22.0,14.9,14.5
07:30:00.900,33,98.0,957.0,0.0,26.0,10.02,83.5,22.0,14.9,14.5
07:30:00.990,33,98.0,957.0,0.0,26.0,10.02,83.5,22.0,14.9,14.5
07:30:01.080,34,98.0,957.0,0.0,26.0,10.02,83.5,22.0,14.9,14.5
07:30:01.170,34,99.0,957.0,0.0,26.0,10.02,83.5,22.0,14.9,14.5
07:30:01.260,34,99.0,939.0,0.0,26.0,10.02,83.5,22.0,14.9,14.5
07:30:01.350,34,99.0,939.0,0.0,26.0,10.02,83.5,22.0,14.9,14.5
07:30:01.440,34,99.0,939.0,0.0,29.0,10.02,83.5,22.0,14.9,14.5
07:30:01.530,34,99.0,939.0,0.0,29.0,9.72,83.5,22.0,14.9,14.5
07:30:01.620,34,99.0,939.0,0.0,29.0,9.72,83.5,22.0,14.9,14.5
07:30:01.710,34,99.0,939.0,0.0,29.0,9.72,83.5,21.0,14.9,14.5
07:30:01.800,34,99.0,939.0,0.0,29.0,9.72,83.5,21.0,14.9,14.5
07:30:01.890,34,99.0,939.0,0.0,29.0,9.72,83.5,21.0,14.9,14.5
07:30:01.980,34,99.0,939.0,0.0,29.0,9.72,83.5,21.0,14.9,14.5
07:30:02.070,34,99.0,939.0,0.0,29.0,9.72,83.5,21.0,14.9,14.5
07:30:02.160,34,99.0,940.0,0.0,29.0,9.72,83.5,21.0,14.9,14.5
07:30:02.251,34,99.0,940.0,0.0,29.0,9.72,83.5,21.0,14.9,14.5
07:30:02.341,34,99.0,940.0,0.0,28.0,9.72,83.5,21.0,14.9,14.5
07:30:02.430,34,99.0,940.0,0.0,28.0,9.61,83.5,21.0,14.9,14.5
07:30:02.521,34,99.0,940.0,0.0,28.0,9.61,83.5,21.0,14.9,14.5
07:30:02.611,34,99.0,940.0,0.0,28.0,9.61,83.5,21.0,14.9,14.5
07:30:02.700,34,99.0,940.0,0.0,28.0,9.61,83.5,21.0,14.9,14.5
07:30:02.791,34,99.0,940.0,0.0,28.0,9.61,83.5,21.0,14.9,14.5
07:30:02.881,34,99.0,940.0,0.0,28.0,9.61,83.5,21.0,14.9,14.5
07:30:02.970,34,100.0,940.0,0.0,28.0,9.61,83.5,21.0,14.9,14.5
07:30:03.061,34,100.0,933.0,0.0,28.0,9.61,83.5,21.0,14.9,14.5
07:30:03.151,34,100.0,933.0,0.0,28.0,9.61,83.5,21.0,14.9,14.5
07:30:03.240,34,100.0,933.0,0.0,28.0,9.61,83.5,21.0,14.9,14.5
07:30:03.330,34,100.0,933.0,0.0,28.0,9.88,83.5,21.0,14.9,14.5
07:30:03.421,34,100.0,933.0,0.0,28.0,9.88,83.5,21.0,14.9,14.5
07:30:03.515,34,100.0,933.0,0.0,28.0,9.88,83.5,21.0,14.9,14.5
07:30:03.599,34,100.0,933.0,0.0,28.0,9.88,83.5,21.0,14.9,14.5
07:30:03.690,34,100.0,933.0,0.0,28.0,9.88,83.5,21.0,14.9,14.5
07:30:03.780,34,100.0,933.0,0.0,28.0,9.88,83.5,21.0,14.9,14.5
07:30:03.870,34,100.0,933.0,0.0,28.0,9.88,83.5,21.0,14.9,14.5
07:30:03.960,34,100.0,923.0,0.0,28.0,9.88,83.5,21.0,14.9,14.5
07:30:04.051,34,100.0,923.0,0.0,28.0,9.88,83.5,21.0,14.9,14.5
07:30:04.141,34,100.0,923.0,0.0,28.0,9.88,83.5,21.0,14.9,14.5
07:30:04.232,34,100.0,923.0,0.0,28.0,9.74,83.5,21.0,14.9,14.5
07:30:04.320,34,100.0,923.0,0.0,28.0,9.74,83.5,21.0,14.9,14.5
07:30:04.410,34,100.0,923.0,0.0,28.0,9.74,83.5,21.0,14.9,14.5
07:30:04.500,34,100.0,923.0,0.0,28.0,9.74,83.5,21.0,14.1,14.5
07:30:04.590,34,100.0,923.0,0.0,28.0,9.74,83.5,21.0,14.1,14.5
07:30:04.680,34,100.0,923.0,0.0,28.0,9.74,83.5,21.0,14.1,14.5
07:30:04.770,34,100.0,923.0,0.0,28.0,9.74,83.5,21.0,14.1,14.5
07:30:04.860,34,100.0,930.0,0.0,28.0,9.74,83.5,21.0,14.1,14.5
07:30:04.951,34,100.0,930.0,1.0,28.0,9.74,83.5,21.0,14.1,14.5
07:30:05.040,34,100.0,930.0,1.0,28.0,9.74,83.5,21.0,14.1,14.5
07:30:05.132,34,100.0,930.0,1.0,28.0,9.61,83.5,21.0,14.1,14.5
07:30:05.220,34,100.0,930.0,1.0,28.0,9.61,83.5,21.0,14.1,14.5
07:30:05.340,34,100.0,930.0,1.0,28.0,9.61,83.5,21.0,14.1,14.5
07:30:05.430,34,100.0,930.0,1.0,28.0,9.61,83.5,21.0,14.1,14.5
07:30:05.520,34,100.0,930.0,1.0,28.0,9.61,83.5,21.0,14.1,14.5
07:30:05.611,34,100.0,930.0,1.0,28.0,9.61,83.5,21.0,14.1,14.5
07:30:05.700,34,100.0,930.0,1.0,28.0,9.61,83.5,21.0,14.1,14.5
07:30:05.792,34,100.0,984.0,1.0,28.0,9.61,83.5,21.0,14.1,14.5
07:30:05.881,34,100.0,984.0,1.0,28.0,9.61,83.5,21.0,14.1,14.5
07:30:05.970,34,100.0,984.0,1.0,28.0,9.61,83.5,21.0,14.1,14.5
07:30:06.061,34,100.0,984.0,1.0,28.0,10.19,83.5,21.0,14.1,14.5
07:30:06.151,34,100.0,984.0,1.0,28.0,10.19,83.5,21.0,14.1,14.5
07:30:06.240,34,100.0,984.0,1.0,28.0,10.19,83.5,21.0,14.1,14.5
07:30:06.330,34,100.0,984.0,1.0,28.0,10.19,83.5,21.0,14.1,14.5
07:30:06.422,34,100.0,984.0,1.0,28.0,10.19,83.5,21.0,14.1,14.5
07:30:06.511,34,100.0,984.0,1.0,28.0,10.19,83.5,21.0,14.1,14.5
07:30:06.601,34,100.0,984.0,1.0,28.0,10.19,83.5,21.0,14.1,14.5
07:30:06.691,34,100.0,921.0,1.0,28.0,10.19,83.5,21.0,14.1,14.5
07:30:06.781,34,100.0,921.0,0.0,28.0,10.19,83.5,21.0,14.1,14.5
07:30:06.871,34,100.0,921.0,0.0,28.0,10.19,83.5,21.0,14.1,14.5
07:30:06.960,34,100.0,921.0,0.0,28.0,9.3,83.5,21.0,14.1,14.5
07:30:07.051,34,100.0,921.0,0.0,28.0,9.3,83.5,21.0,14.1,14.5
07:30:07.141,34,100.0,921.0,0.0,28.0,9.3,83.5,21.0,14.1,14.5
07:30:07.230,34,100.0,921.0,0.0,28.0,9.3,83.5,21.0,14.1,14.5
07:30:07.323,34,100.0,921.0,0.0,28.0,9.3,83.5,21.0,14.1,14.5
07:30:07.412,34,100.0,921.0,0.0,28.0,9.3,83.5,21.0,14.1,14.5
07:30:07.500,34,100.0,921.0,0.0,28.0,9.3,83.5,21.0,14.1,14.5
07:30:07.590,34,100.0,865.0,0.0,28.0,9.3,83.5,21.0,14.1,14.5
07:30:07.680,34,100.0,865.0,0.0,28.0,9.3,83.5,21.0,14.1,14.5
07:30:07.771,34,100.0,865.0,0.0,27.0,9.3,83.5,21.0,14.1,14.5
07:30:07.861,34,100.0,865.0,0.0,27.0,8.88,83.5,21.0,14.1,14.5
07:30:07.950,34,100.0,865.0,0.0,27.0,8.88,83.5,21.0,14.1,14.5
07:30:08.040,34,100.0,865.0,0.0,27.0,8.88,83.5,21.0,14.1,14.5
07:30:08.132,34,100.0,865.0,0.0,27.0,8.88,83.5,21.0,14.1,14.5
07:30:08.220,34,100.0,865.0,0.0,27.0,8.88,83.5,21.0,14.1,14.5
07:30:08.311,34,100.0,865.0,0.0,27.0,8.88,83.5,21.0,14.1,14.5
07:30:08.400,34,99.0,865.0,0.0,27.0,8.88,83.5,21.0,14.1,14.5
07:30:08.491,34,99.0,834.0,0.0,27.0,8.88,83.5,21.0,14.1,14.5
07:30:08.581,34,99.0,834.0,0.0,27.0,8.88,83.5,21.0,14.1,14.5
07:30:08.671,34,99.0,834.0,0.0,26.0,8.88,83.5,21.0,14.1,14.5
07:30:08.761,34,99.0,834.0,0.0,26.0,8.66,83.5,21.0,14.1,14.5
07:30:08.851,34,99.0,834.0,0.0,26.0,8.66,83.5,21.0,14.1,14.5
07:30:08.941,34,99.0,834.0,0.0,26.0,8.66,83.5,21.0,14.1,14.5
07:30:09.031,34,99.0,834.0,0.0,26.0,8.66,83.5,21.0,14.1,14.5
07:30:09.122,34,99.0,834.0,0.0,26.0,8.66,83.5,21.0,14.1,14.5
07:30:09.210,34,99.0,834.0,0.0,26.0,8.66,83.5,21.0,14.1,14.5
07:30:09.300,34,99.0,834.0,0.0,26.0,8.66,83.5,21.0,14.1,14.5
07:30:09.390,34,99.0,831.0,0.0,26.0,8.66,83.5,21.0,14.1,14.5
07:30:09.481,34,99.0,831.0,0.0,26.0,8.66,83.5,21.0,14.1,14.5
07:30:09.572,34,99.0,831.0,0.0,26.0,8.66,83.5,21.0,14.1,14.5
07:30:09.660,34,99.0,831.0,0.0,26.0,8.44,83.5,21.0,14.1,14.5
07:30:09.750,34,99.0,831.0,0.0,26.0,8.44,83.5,21.0,14.1,14.5
07:30:09.840,34,99.0,831.0,0.0,26.0,8.44,83.5,21.0,14.1,14.5
07:30:09.930,34,99.0,831.0,0.0,26.0,8.44,83.5,21.0,14.1,14.5
07:30:10.021,34,99.0,831.0,0.0,26.0,8.44,83.5,21.0,14.1,14.5
07:30:10.110,35,99.0,831.0,0.0,26.0,8.44,83.5,21.0,14.1,14.5
07:30:10.200,35,98.0,831.0,0.0,26.0,8.44,83.5,21.0,14.1,14.5
07:30:10.293,35,98.0,831.0,0.0,26.0,8.44,83.5,21.0,14.1,14.5
07:30:10.381,35,98.0,831.0,0.0,26.0,8.44,83.5,21.0,14.1,14.5
07:30:10.500,35,98.0,831.0,0.0,26.0,8.44,83.5,21.0,14.1,14.5
07:30:10.590,35,98.0,831.0,0.0,26.0,8.8,83.5,21.0,14.1,14.5
07:30:10.681,35,98.0,831.0,0.0,26.0,8.8,83.5,21.0,14.1,14.5
07:30:10.771,35,98.0,831.0,0.0,26.0,8.8,83.5,21.0,14.1,14.5
07:30:10.862,35,98.0,831.0,0.0,26.0,8.8,83.5,21.0,14.1,14.5
07:30:10.950,35,98.0,831.0,0.0,26.0,8.8,83.5,21.0,14.1,14.5
07:30:11.041,35,98.0,831.0,0.0,26.0,8.8,83.5,21.0,14.1,14.5
07:30:11.130,35,98.0,831.0,0.0,26.0,8.8,83.5,21.0,14.1,14.5
07:30:11.221,35,98.0,831.0,0.0,26.0,8.8,83.5,21.0,14.1,14.5
07:30:11.310,35,98.0,831.0,0.0,26.0,8.8,83.5,21.0,14.1,14.5
07:30:11.431,35,98.0,831.0,0.0,26.0,8.8,83.5,21.0,14.1,14.5
07:30:11.521,35,98.0,831.0,0.0,26.0,8.74,83.5,21.0,14.1,14.5
07:30:11.610,35,98.0,831.0,0.0,26.0,8.74,83.5,21.0,14.1,14.5
07:30:11.700,35,98.0,831.0,0.0,26.0,8.74,83.5,21.0,14.1,14.5
07:30:11.790,35,98.0,831.0,0.0,26.0,8.74,83.5,21.0,14.1,14.5
07:30:11.881,35,98.0,831.0,0.0,26.0,8.74,83.5,21.0,14.1,14.5
07:30:11.970,35,98.0,831.0,0.0,26.0,8.74,83.5,21.0,14.1,14.5
07:30:12.060,35,98.0,831.0,0.0,26.0,8.74,83.5,21.0,14.1,14.5
07:30:12.150,35,98.0,830.0,0.0,26.0,8.74,83.5,21.0,14.1,14.5
07:30:12.240,35,98.0,830.0,0.0,26.0,8.74,83.5,21.0,14.1,14.5
07:30:12.331,35,98.0,830.0,0.0,26.0,8.74,83.5,21.0,14.1,14.5
07:30:12.420,35,98.0,830.0,0.0,26.0,8.77,83.5,21.0,14.1,14.5
07:30:12.510,35,98.0,830.0,0.0,26.0,8.77,83.5,21.0,14.1,14.5
07:30:12.600,35,98.0,830.0,0.0,26.0,8.77,83.5,21.0,14.1,14.5
07:30:12.690,35,98.0,830.0,0.0,26.0,8.77,83.5,21.0,14.1,14.5
07:30:12.780,35,98.0,830.0,0.0,26.0,8.77,83.5,21.0,14.1,14.5
07:30:12.870,35,98.0,830.0,0.0,26.0,8.77,83.5,21.0,14.1,14.5
07:30:12.960,35,98.0,830.0,0.0,26.0,8.77,83.5,21.0,14.1,14.5
07:30:13.050,35,98.0,830.0,0.0,26.0,8.77,83.5,21.0,14.1,14.5
07:30:13.140,35,98.0,830.0,0.0,26.0,8.77,83.5,21.0,14.1,14.5
07:30:13.231,35,98.0,830.0,0.0,26.0,8.77,83.5,21.0,14.1,14.5
07:30:13.320,35,98.0,830.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:13.411,35,98.0,830.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:13.501,35,98.0,830.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:13.591,35,98.0,830.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:13.681,35,98.0,830.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:13.771,35,98.0,830.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:13.861,35,98.0,830.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:13.951,35,98.0,829.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:14.042,35,98.0,829.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:14.130,35,98.0,829.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:14.220,35,98.0,829.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:14.311,35,98.0,829.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:14.400,35,98.0,829.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:14.490,35,98.0,829.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:14.581,35,98.0,829.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:14.670,35,98.0,829.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:14.760,35,98.0,829.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:14.851,35,98.0,831.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:14.940,35,98.0,831.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:15.030,35,98.0,831.0,0.0,26.0,8.63,83.5,21.0,14.1,14.5
07:30:15.121,35,98.0,831.0,0.0,26.0,8.41,83.5,21.0,14.1,14.5
07:30:15.210,35,98.0,831.0,0.0,26.0,8.41,83.5,21.0,14.1,14.5
07:30:15.300,35,98.0,831.0,0.0,26.0,8.41,83.5,21.0,14.1,14.5
07:30:15.390,35,98.0,831.0,0.0,26.0,8.41,83.5,21.0,14.1,14.5
07:30:15.481,35,98.0,831.0,0.0,26.0,8.41,83.5,21.0,14.1,14.5
07:30:15.571,35,98.0,831.0,0.0,26.0,8.41,83.5,21.0,14.1,14.5
07:30:15.660,35,98.0,831.0,0.0,26.0,8.41,83.5,21.0,14.1,14.5
07:30:15.750,35,98.0,829.0,0.0,26.0,8.41,83.5,21.0,14.1,14.5
07:30:15.841,35,98.0,829.0,0.0,26.0,8.41,83.5,21.0,14.1,14.5
07:30:15.930,35,98.0,829.0,0.0,27.0,8.41,83.5,21.0,14.1,14.5
07:30:16.020,35,98.0,829.0,0.0,27.0,8.8,83.5,21.0,14.1,14.5
07:30:16.111,35,98.0,829.0,0.0,27.0,8.8,83.5,21.0,14.1,14.5
07:30:16.200,35,98.0,829.0,0.0,27.0,8.8,83.5,21.0,14.1,14.5
07:30:16.290,35,98.0,829.0,0.0,27.0,8.8,83.5,21.0,14.1,14.5
07:30:16.380,35,98.0,829.0,0.0,27.0,8.8,83.5,21.0,14.1,14.5
07:30:16.470,35,98.0,829.0,0.0,27.0,8.8,83.5,21.0,14.1,14.5
07:30:16.562,35,98.0,829.0,0.0,27.0,8.8,83.5,21.0,14.1,14.5
07:30:16.650,35,98.0,829.0,0.0,27.0,8.8,83.5,21.0,14.1,14.5
07:30:16.740,35,98.0,829.0,0.0,27.0,8.8,83.5,21.0,14.1,14.5
07:30:16.830,35,98.0,829.0,0.0,27.0,8.8,83.5,21.0,14.1,14.5
07:30:16.920,35,98.0,829.0,0.0,27.0,8.72,83.5,21.0,14.1,14.5
07:30:17.010,35,98.0,829.0,0.0,27.0,8.72,83.5,21.0,14.1,14.5
07:30:17.100,35,98.0,829.0,0.0,27.0,8.72,83.5,21.0,14.1,14.5
07:30:17.190,35,98.0,829.0,0.0,27.0,8.72,83.5,21.0,14.1,14.5
07:30:17.280,35,98.0,829.0,0.0,27.0,8.72,83.5,21.0,14.1,14.1
07:30:17.370,35,98.0,829.0,0.0,27.0,8.72,83.5,21.0,14.1,14.1
07:30:17.460,35,98.0,829.0,0.0,27.0,8.72,83.5,21.0,14.1,14.1
07:30:17.550,35,98.0,828.0,0.0,27.0,8.72,83.5,21.0,14.1,14.1
07:30:17.640,35,98.0,828.0,0.0,27.0,8.72,83.5,21.0,14.1,14.1
07:30:17.730,35,98.0,828.0,0.0,27.0,8.72,83.5,21.0,14.1,14.1
